WEEK,STORE,STORE_TYPE,STORE_SIZE,PARKING,SALES_AREA,PRODUCT,CATEGORY,MANUFACTURER,BRAND,SUBCATEGORY,SIZE,UNITS,SALES,VISITS,HHS,BASE_PRICE,PRICE,FEATURE,DISPLAY,INVENTORY
2023-03-06,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,2,1735.22,2,0,899,867.61,0,1,14
2023-03-06,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,443.25,15,14,29.99,29.55,0,1,4
2023-03-06,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,9,5552.19,12,10,649,616.91,1,1,0
2023-03-06,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,15,16434.15,16,15,1199,1095.61,0,0,9
2023-03-06,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,10,12207.4,15,14,1249,1220.74,0,0,16
2023-03-06,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,12,12033.72,12,10,1099,1002.81,1,0,8
2023-03-06,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,0,0,4,2,29.99,28.47,0,0,12
2023-03-06,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,16,19504,16,15,1249,1219,0,1,18
2023-03-13,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,11,7075.2,14,13,649,643.2,0,0,1
2023-03-13,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,6,7432.56,8,7,1299,1238.76,0,1,5
2023-03-13,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5877.5,6,4,1199,1175.5,1,0,27
2023-03-13,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,8376.88,11,9,1099,1047.11,0,1,13
2023-03-13,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,9,10758.78,11,10,1199,1195.42,0,1,8
2023-03-13,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,0,0,2,0,649,613.52,0,0,12
2023-03-13,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,328.8,14,12,29.99,27.4,0,0,15
2023-03-13,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,8150.08,10,10,1099,1018.76,0,0,15
2023-03-13,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,4,4695.8,8,7,1299,1173.95,0,0,14
2023-03-20,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,6419.7,9,8,1299,1283.94,1,1,4
2023-03-20,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,9,9874.26,13,11,1199,1097.14,0,0,24
2023-03-20,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,4,111.2,5,3,29.99,27.8,1,0,13
2023-03-20,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,16,19396.16,17,15,1249,1212.26,0,0,13
2023-03-20,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,8,9199.68,12,11,1199,1149.96,1,1,5
2023-03-20,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,17,21235.72,19,17,1299,1249.16,1,1,15
2023-03-20,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,13,15234.83,17,17,1249,1171.91,0,1,25
2023-03-20,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,416.1,19,18,29.99,27.74,1,1,17
2023-03-20,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,12,10017.24,17,17,899,834.77,1,1,4
2023-03-27,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,13812.63,13,13,1099,1062.51,1,1,1
2023-03-27,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,1,624.76,5,4,649,624.76,0,0,18
2023-03-27,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,12530.7,14,14,899,895.05,1,0,14
2023-03-27,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,18399,17,16,1299,1226.6,0,0,14
2023-03-27,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,9,11191.32,11,11,1249,1243.48,1,1,11
2023-03-27,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,5,5473.35,8,6,1199,1094.67,0,0,19
2023-03-27,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,17,482.46,18,17,29.99,28.38,0,0,15
2023-03-27,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,15,15695.55,19,18,1099,1046.37,0,1,18
2023-03-27,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,7,8226.12,8,8,1249,1175.16,1,1,21
2023-04-03,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,16,18137.44,20,18,1249,1133.59,0,0,20
2023-04-03,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,13,368.16,17,17,29.99,28.32,0,0,19
2023-04-03,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,24,26551.2,24,23,1199,1106.3,0,1,8
2023-04-03,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,7,8088.71,7,6,1199,1155.53,0,0,25
2023-04-03,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,11,9252.1,16,16,899,841.1,1,1,8
2023-04-03,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7396.68,14,13,649,616.39,0,0,9
2023-04-03,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,4,3546.76,5,5,899,886.69,0,1,6
2023-04-03,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,15,15828.45,20,20,1099,1055.23,0,1,12
2023-04-03,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,21,25207.77,21,20,1249,1200.37,1,1,4
2023-04-10,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,255.51,10,9,29.99,28.39,1,0,13
2023-04-10,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6770.76,6,5,1199,1128.46,1,1,14
2023-04-10,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,12584.88,18,17,899,898.92,0,0,14
2023-04-10,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,12966.07,16,16,1099,997.39,0,1,15
2023-04-10,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,6832.64,11,9,899,854.08,0,1,11
2023-04-10,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,17,19772.53,22,22,1199,1163.09,0,0,24
2023-04-10,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,442.05,20,18,29.99,29.47,0,1,4
2023-04-10,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,14245.99,11,9,1299,1295.09,0,1,9
2023-04-10,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,12,12661.68,13,11,1099,1055.14,0,0,5
2023-04-17,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,14,15731.8,18,18,1199,1123.7,0,0,18
2023-04-17,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,18,11489.4,23,21,649,638.3,0,0,12
2023-04-17,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,4,4895.2,4,3,1299,1223.8,0,0,13
2023-04-17,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,15,15558.45,17,16,1099,1037.23,0,1,14
2023-04-17,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,18,21333.78,20,19,1199,1185.21,1,0,14
2023-04-17,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,11,9428.32,13,13,899,857.12,1,1,19
2023-04-17,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,5,5488.3,7,6,1099,1097.66,1,1,13
2023-04-17,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,6,5039.34,11,10,899,839.89,1,1,2
2023-04-17,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,11279.16,13,12,1299,1253.24,1,0,5
2023-04-24,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,18,20450.34,20,18,1199,1136.13,1,1,3
2023-04-24,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,17,20027.87,22,20,1249,1178.11,0,1,16
2023-04-24,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,13,16659.5,18,18,1299,1281.5,0,0,13
2023-04-24,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,14,15929.9,19,17,1199,1137.85,0,1,11
2023-04-24,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,14,14855.4,16,15,1099,1061.1,0,0,10
2023-04-24,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,19,16588.9,23,22,899,873.1,1,1,7
2023-04-24,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,5901.1,8,8,1299,1180.22,0,0,10
2023-04-24,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,13639.86,14,13,1099,1049.22,1,0,19
2023-04-24,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,8,4720.64,11,10,649,590.08,0,1,0
2023-05-01,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,12253.78,17,17,899,875.27,0,0,5
2023-05-01,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7503.6,16,16,649,625.3,1,0,3
2023-05-01,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,13,360.75,16,14,29.99,27.75,1,1,19
2023-05-01,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,8,235.12,9,7,29.99,29.39,1,0,15
2023-05-01,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,5678.47,12,12,899,811.21,1,0,20
2023-05-01,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,5,3047.55,9,7,649,609.51,0,1,18
2023-05-01,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,15,17631.6,17,16,1199,1175.44,1,0,16
2023-05-01,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,2,1670.66,6,6,899,835.33,1,1,0
2023-05-01,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,0,0,0,0,649,607.72,1,0,13
2023-05-08,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,5,4336.95,10,9,899,867.39,1,0,15
2023-05-08,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,11538.27,10,9,1299,1282.03,1,0,23
2023-05-08,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,1,1080.15,6,4,1099,1080.15,1,0,15
2023-05-08,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,10,10002.5,13,12,1099,1000.25,1,1,6
2023-05-08,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,10,6050.4,11,11,649,605.04,0,0,22
2023-05-08,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,13,11019.19,18,16,899,847.63,1,1,13
2023-05-08,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7241.16,15,14,649,603.43,0,1,15
2023-05-08,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,8,9335.28,10,8,1199,1166.91,1,0,13
2023-05-08,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,19,20410.75,23,21,1099,1074.25,0,0,15
2023-05-15,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,13,11168.17,18,16,899,859.09,1,0,22
2023-05-15,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,15,15490.95,16,16,1099,1032.73,1,0,2
2023-05-15,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,19,527.82,21,21,29.99,27.78,0,1,16
2023-05-15,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,13,11586.64,13,12,899,891.28,1,1,8
2023-05-15,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,14,18007.92,19,19,1299,1286.28,1,0,17
2023-05-15,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,22,13493.7,25,23,649,613.35,0,0,12
2023-05-15,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,13,14161.81,16,16,1099,1089.37,0,1,7
2023-05-15,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,10,12974.3,14,14,1299,1297.43,0,0,2
2023-05-15,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3517.92,6,6,649,586.32,0,0,12
2023-05-22,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,14,17392.76,17,16,1249,1242.34,1,0,22
2023-05-22,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,3,3423.81,8,8,1199,1141.27,1,1,17
2023-05-22,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,6,5388.84,9,8,899,898.14,0,1,22
2023-05-22,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,6584.16,8,6,899,823.02,1,0,3
2023-05-22,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,266.31,9,7,29.99,29.59,0,0,20
2023-05-22,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,11,12960.42,11,9,1199,1178.22,1,1,15
2023-05-22,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,4,4798,8,6,1249,1199.5,0,1,14
2023-05-22,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,2,2532.66,3,2,1299,1266.33,0,0,11
2023-05-22,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,4,115.04,5,5,29.99,28.76,1,0,7
2023-05-29,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,22,18266.38,26,26,899,830.29,1,1,0
2023-05-29,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,190.54,10,10,29.99,27.22,0,0,21
2023-05-29,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,2,2056.82,6,5,1099,1028.41,0,0,3
2023-05-29,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,6,6149.88,10,8,1099,1024.98,0,0,1
2023-05-29,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,11,12786.51,16,14,1249,1162.41,0,1,0
2023-05-29,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,3,2558.1,6,4,899,852.7,0,1,17
2023-05-29,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,11,13945.58,13,12,1299,1267.78,0,0,17
2023-05-29,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7302.6,12,12,649,608.55,0,0,12
2023-05-29,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,7,7109.97,9,7,1099,1015.71,1,0,14
2023-06-05,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,19416.75,19,18,1299,1294.45,1,0,27
2023-06-05,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,21,573.72,25,25,29.99,27.32,0,1,0
2023-06-05,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,0,0,2,0,899,843.7,0,1,0
2023-06-05,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,15,16703.85,18,17,1199,1113.59,1,0,6
2023-06-05,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,17,20471.06,19,18,1299,1204.18,1,1,1
2023-06-05,102,Suburban,35000,120,28000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,0,0,4,4,1249,1156.9,1,0,18
2023-06-05,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,0,0,2,2,899,809.26,0,0,11
2023-06-05,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3892.38,10,9,649,648.73,0,1,18
2023-06-05,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,15058.16,13,12,1199,1158.32,1,1,6
2023-06-12,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,3,1795.95,5,3,649,598.65,0,0,6
2023-06-12,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,3,3291.69,4,2,1099,1097.23,0,1,17
2023-06-12,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,0,0,3,2,899,868.24,1,0,16
2023-06-12,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,13,350.87,18,17,29.99,26.99,0,1,10
2023-06-12,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,6816.24,7,7,1199,1136.04,0,0,2
2023-06-12,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,1,1221.71,1,1,1299,1221.71,1,1,5
2023-06-12,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,18,10945.08,21,20,649,608.06,0,0,20
2023-06-12,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,14,16562.14,14,14,1249,1183.01,1,0,3
2023-06-12,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,6,7166.88,6,5,1199,1194.48,1,0,1
2023-06-19,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,0,0,5,3,29.99,27.75,1,1,13
2023-06-19,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,19404.15,17,17,1299,1293.61,0,1,20
2023-06-19,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,13,15482.87,15,13,1199,1190.99,1,0,20
2023-06-19,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,10,270,14,13,29.99,27,1,0,15
2023-06-19,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,5,6272.25,10,10,1299,1254.45,1,1,9
2023-06-19,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,17,14518.68,18,16,899,854.04,1,0,9
2023-06-19,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,6037.85,12,12,899,862.55,1,1,8
2023-06-19,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,14,14600.6,15,13,1099,1042.9,0,1,8
2023-06-19,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,7,192.71,12,10,29.99,27.53,1,0,17
2023-06-26,101,Urban,40000,100,30000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,18,21103.92,21,19,1199,1172.44,0,1,3
2023-06-26,101,Urban,40000,100,30000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,11,9445.26,16,16,899,858.66,1,0,22
2023-06-26,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,7,8326.22,9,7,1249,1189.46,0,0,24
2023-06-26,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,1,1040.63,3,2,1099,1040.63,0,1,19
2023-06-26,102,Suburban,35000,120,28000,204,Tablet,Apple,iPad,iPad Air,64 GB,12,7096.92,17,15,649,591.41,1,1,5
2023-06-26,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,15,447,16,15,29.99,29.8,0,1,12
2023-06-26,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8510.88,11,10,1299,1215.84,0,0,23
2023-06-26,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,8,7178.16,10,10,899,897.27,1,0,10
2023-06-26,103,Rural,20000,60,16000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,3,3489,4,2,1249,1163,0,1,17
2023-07-03,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,16,17380.96,19,17,1099,1086.31,0,1,11
2023-07-03,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,6,3762.84,7,7,649,627.14,1,1,2
2023-07-03,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,10660.95,9,8,1299,1184.55,0,1,21
2023-07-03,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,2,2336.18,7,5,1199,1168.09,0,1,12
2023-07-03,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,12,333.84,14,13,29.99,27.82,1,0,8
2023-07-03,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,9,7356.51,13,12,899,817.39,1,0,7
2023-07-03,103,Rural,20000,60,16000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,1,1178.67,5,5,1199,1178.67,0,1,3
2023-07-03,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,10,8954.5,15,15,899,895.45,1,0,14
2023-07-03,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,23,29777.18,27,27,1299,1294.66,1,0,15
2023-07-10,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,15,17461.05,18,17,1249,1164.07,0,0,13
2023-07-10,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,13,362.44,18,17,29.99,27.88,0,1,3
2023-07-10,101,Urban,40000,100,30000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,11,11485.43,11,9,1099,1044.13,1,0,14
2023-07-10,102,Suburban,35000,120,28000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,7,5897.5,11,9,899,842.5,0,0,7
2023-07-10,102,Suburban,35000,120,28000,202,Laptop,Dell,XPS,XPS 13,512 GB,9,10545.03,12,12,1299,1171.67,0,0,14
2023-07-10,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,8,219.04,8,8,29.99,27.38,0,0,9
2023-07-10,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,17,489.09,19,17,29.99,28.77,0,1,11
2023-07-10,103,Rural,20000,60,16000,202,Laptop,Dell,XPS,XPS 13,512 GB,15,18322.95,18,18,1299,1221.53,1,0,7
2023-07-10,103,Rural,20000,60,16000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,8,8422.8,8,8,1099,1052.85,0,0,14
2023-07-17,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,2,1190.46,6,6,649,595.23,0,0,11
2023-07-17,101,Urban,40000,100,30000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,3,85.77,8,6,29.99,28.59,0,0,13
2023-07-17,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,13,16178.5,17,17,1249,1244.5,1,0,6
2023-07-17,102,Suburban,35000,120,28000,203,Smartphone,Samsung,Galaxy,S23 Ultra,256 GB,12,13302.72,15,14,1199,1108.56,0,1,5
2023-07-17,102,Suburban,35000,120,28000,201,Smartphone,Apple,iPhone,iPhone 14 Pro,128 GB,16,15863.36,19,17,1099,991.46,1,0,8
2023-07-17,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,252.27,9,8,29.99,28.03,0,1,9
2023-07-17,103,Rural,20000,60,16000,207,Smartphone,Google,Pixel,Pixel 8 Pro,128 GB,14,11629.38,18,16,899,830.67,1,1,4
2023-07-17,103,Rural,20000,60,16000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,11,318.56,12,12,29.99,28.96,0,1,11
2023-07-17,103,Rural,20000,60,16000,204,Tablet,Apple,iPad,iPad Air,64 GB,10,5983.7,10,9,649,598.37,1,1,17
2023-07-24,101,Urban,40000,100,30000,204,Tablet,Apple,iPad,iPad Air,64 GB,11,6739.81,12,12,649,612.71,1,1,15
2023-07-24,101,Urban,40000,100,30000,206,Laptop,Apple,MacBook,MacBook Air M2,256 GB,6,7307.88,8,7,1249,1217.98,1,0,10
2023-07-24,101,Urban,40000,100,30000,202,Laptop,Dell,XPS,XPS 13,512 GB,7,8885.17,8,8,1299,1269.31,0,0,15
2023-07-24,102,Suburban,35000,120,28000,205,Accessory,Logitech,Logitech,Wireless Mouse,Standard,9,252.36,10,8,29.99,28.04,0,1,9
